Bedrooms,Bathrooms,SquareFootage,Zipcode,Price
4,1.0,3483,70035,635891.108081265
6,2.5,2664,21683,504716.7500546894
4,3.5,2358,12962,436238.9446665371
6,5.0,4169,72248,890155.9218177004
7,1.0,1842,45552,459656.0654054494
3,1.0,4929,55321,949894.8118778078
7,3.0,2895,57350,554878.3050840955
7,3.0,2525,73565,500863.45481534005
3,3.0,2662,53861,489438.03895389265
4,3.5,3995,49164,868830.616001567
8,4.5,1040,92095,275230.1584654957
4,2.0,5831,54963,1031985.7023212926
6,5.0,3343,81227,893685.8088025218
2,1.0,606,13532,147082.53370175525
6,2.5,2186,30733,509170.85443569184
2,5.0,1425,93463,334838.4383686155
7,4.5,4424,53114,999969.8158511998
3,5.0,1868,89018,396827.9545372402
7,1.0,4036,15456,838764.9898742965
1,5.0,4038,13413,683886.1832059289
4,2.0,1910,17085,332209.83476789953
2,5.0,4633,37937,716998.8210410655
6,1.0,2227,30563,567155.9149945212
3,1.0,1636,84868,338578.6403933124
2,5.0,5865,47575,1143046.8428091619
6,3.5,1077,17386,278973.87071188533
4,2.5,3278,69150,669042.0070477991
7,4.0,1314,39572,309518.95217063924
4,3.0,2276,45271,477114.2315879908
5,4.0,2762,59810,463991.3029288681
1,4.5,1108,74260,278357.50407732173
5,4.5,981,86566,325280.65089825593
3,1.0,1780,23138,312617.11401936505
2,4.5,2445,57369,496831.71151383483
3,3.5,5882,25646,1091430.0195939029
7,2.5,4970,38812,989918.5335942501
6,4.5,2318,98958,586509.9007775305
4,2.0,1700,86181,382343.9180000893
5,2.5,2460,24628,543782.5709749619
8,3.5,2691,34486,661273.2304008238
5,4.0,1317,97945,294638.8736634109
7,2.5,917,49266,304576.8848229409
5,2.5,5229,98268,763686.1370957198
7,4.0,2376,56557,588059.3884322013
8,3.5,2884,94961,605515.7758462393
3,4.5,1844,87731,482444.591961468
4,1.0,1933,94258,360425.82498153305
2,4.0,4269,26494,763270.5089416385
6,4.0,1800,31571,442304.28665305657
2,4.0,2394,44486,541771.271749783
3,4.0,3301,98436,681158.1341044598
6,4.5,2054,71635,463321.3932220743
5,5.0,2533,10125,532466.5178511571
8,5.0,1346,58814,447902.2511986826
8,1.5,1440,29318,265306.4707355852
1,4.0,3095,72363,611048.9693035721
3,4.0,1688,53162,331148.16959838144
3,2.5,1392,17590,321428.0311550416
4,5.0,1867,44850,421661.1273320859
2,4.5,2150,22134,434502.12149087497
3,1.0,3290,35230,763506.2762504332
3,1.5,892,25058,197857.53518255192
5,1.5,4622,89837,794981.1707679317
5,4.5,2004,37039,432962.9260753245
6,1.0,2248,75820,409795.5559005193
7,2.5,3416,48334,666568.0266552906
7,3.0,4510,53525,844109.4079470866
1,5.0,5937,94194,916011.0330484192
7,4.0,3518,38443,804062.0819678749
4,4.5,5771,13972,1200000.0
1,5.0,1997,74936,379950.51053630386
6,4.0,2293,89215,473499.37345254084
5,3.0,1637,39519,364146.30947689357
7,3.0,4452,89914,867689.6374094744
2,3.5,2162,85864,448123.02587182977
5,3.0,1712,65881,483993.16380396247
8,5.0,1891,34732,507848.0472509172
4,2.0,1761,27673,386053.6092117906
5,2.0,1629,85909,345179.7261920854
4,4.0,4937,15720,890170.7093393634
4,4.0,4857,69115,815938.8315217705
4,3.5,3339,61940,550558.4683387188
6,2.0,1578,15153,334814.1038257126
4,4.0,1117,81762,296349.71781895874
4,3.0,5593,78512,1091275.4591459895
8,4.0,1382,48019,481685.8930876676
2,1.5,3431,94833,565055.0061394988
1,3.5,5875,26587,1055440.2890536853
3,4.5,4780,28206,895442.8864466229
8,1.0,5729,20736,894537.6904524377
1,2.5,737,16971,167923.95453631468
4,1.0,1353,66577,248671.74792909075
2,1.0,3553,85043,551858.6925291343
5,4.5,5408,35724,1009002.3085430354
2,4.0,3055,97702,605510.5106768021
8,1.0,3434,88694,714506.7576344266
4,1.5,1179,65155,295483.7865462986
2,2.5,3855,21108,795507.796243051
7,1.0,3866,87613,881744.6985740429
2,2.0,5249,79711,973748.9814174828
4,4.5,995,66938,311862.79365185567
6,4.5,2537,78498,525314.8138328962
7,4.5,5853,89152,1097357.972496075
2,3.5,5505,27751,1142569.481012058
3,3.5,3189,80746,719940.0443064582
3,3.0,3634,42390,627003.6381396991
2,5.0,769,25993,241288.41312800485
6,2.5,2937,70403,680674.3897289314
5,4.0,3839,36859,756970.5662955947
4,1.0,4015,30878,663542.3634855913
3,5.0,4168,90459,994280.8522683058
5,4.0,3816,37100,715149.8538616686
2,5.0,4084,99622,803521.5476840778
8,4.0,5435,72284,1200000.0
5,1.5,2441,69976,435576.56034836086
7,3.5,4360,50023,734579.5447084008
1,2.5,5152,57709,945331.4271319705
3,2.0,3626,86553,594906.9167552671
2,1.5,4565,64524,837286.442745284
8,3.5,2201,95049,588629.6884361302
4,4.5,5980,54974,1200000.0
8,3.5,1746,56478,461574.04383363517
6,5.0,4926,63768,1090972.029263409
7,3.0,3284,90396,817474.3925130144
2,1.5,711,83622,159477.8949944169
4,4.5,1192,58544,269566.1856045313
6,5.0,3039,28050,810593.2343120395
6,2.5,1838,29784,431854.47958300693
2,3.5,3394,21774,570361.8932084242
7,4.5,3014,44968,726374.448346401
5,5.0,2729,68236,458411.85569262493
5,3.0,3453,87678,656660.4195696868
6,3.5,3469,60135,725958.9488142615
5,2.5,5795,33007,1200000.0
1,3.0,4198,35158,834656.5245789437
6,4.0,4403,81587,1073070.1309303085
6,5.0,2126,14115,504005.5006875574
4,3.5,2569,94560,627746.0377673408
5,3.5,1551,69317,407489.7738625692
7,4.5,2102,16371,539595.5396464196
6,2.5,5067,49355,1141447.5749082565
8,2.0,3936,53375,764986.9802138688
7,4.0,709,84616,267348.281643439
1,3.0,4586,77419,916927.7375555186
4,1.5,2954,80357,606147.6744442572
2,1.5,5919,18338,1039046.7332394223
7,3.5,825,32007,299978.87506445864
6,4.5,3611,12477,830525.1838895064
1,1.0,4726,88671,1031288.6970556079
3,3.5,1213,52423,343043.83385068487
1,1.5,698,85973,143877.14654359737
1,1.5,1410,58100,275423.59989012155
4,4.0,3937,85038,773945.1100256451
2,1.0,3299,39236,567433.5898555646
3,3.5,5509,10368,1138282.224692923
5,4.0,1619,35839,434611.23533590254
5,4.5,3625,83098,664641.0027171185
7,4.0,4128,17139,665565.8427493343
1,3.5,4486,37141,710069.522566584
8,5.0,5782,74262,1200000.0
4,2.0,5617,16704,981351.8873928293
8,3.5,3579,11887,743324.8313654182
4,2.5,3940,21975,773809.1202065996
5,1.5,1396,10544,292069.5019133171
7,1.0,2557,94984,496418.51748113625
7,1.0,3666,98366,699390.6906577148
7,2.0,5708,56323,924305.4105218078
3,2.5,3620,60382,631209.223113299
2,1.5,3280,33926,738670.8199479644
3,1.0,5041,23333,989737.4161283224
6,2.5,5419,26942,1026838.9707718019
6,4.0,3548,90220,784653.5817905416
8,3.5,4331,32447,832473.1583962798
2,3.5,1701,84397,380168.4051235749
5,5.0,1637,34833,367091.416076352
2,1.5,4831,92990,968248.5934547355
4,2.5,1391,76586,296440.4339621079
6,3.0,4774,95958,1107262.0342975091
1,1.0,2378,31530,423816.42112615745
1,4.5,5400,57060,989099.3325164134
5,4.5,1581,91292,411932.0837636775
4,3.5,1865,79558,383356.5828114315
8,3.0,5770,51104,1057895.7700469226
3,4.5,1343,12634,297249.88645388436
4,2.0,3031,75210,692383.0534802855
1,2.0,974,17288,181869.5667850097
1,1.5,2353,84528,403502.4384097453
8,3.0,4497,44253,771012.9260148177
6,2.0,3136,37005,556587.611761528
4,2.0,2591,59824,470523.93550834537
4,3.5,3528,87702,665878.1597898941
1,4.5,4046,63574,684421.3738179114
3,1.5,1191,27798,233940.86102227692
5,2.5,5761,70712,1096787.6347796863
7,4.0,5228,39301,1099140.3957502178
5,1.0,3169,65267,700670.3517564615
4,1.0,3472,13894,680451.9763670594
5,4.0,1776,13846,405362.884028035
1,4.0,1935,73571,365356.8305684752
1,1.0,5293,24481,845773.8512235739
8,1.0,712,52154,216024.5406385905
4,2.5,4372,61176,767569.4370935761
8,3.0,5831,66628,929011.9120079376
4,3.0,5894,18048,1129802.8788238075
7,2.5,2445,37386,585818.351923054
7,4.5,2587,43336,603646.5437685724
6,4.0,5429,33853,1163589.4281140126
4,5.0,2585,44713,587412.700545848
3,4.0,3892,67690,701435.1307134418
5,1.0,3842,26791,635806.598925024
4,4.0,5691,79764,933681.076046247
2,1.0,852,87481,214826.90661343714
6,4.0,723,51573,208286.66748723085
2,4.5,1836,49899,379398.7532716744
1,5.0,1223,24975,331825.0261943457
7,2.0,3756,83247,657971.5389569481
5,2.5,3736,22105,552324.0757937133
4,2.5,3989,59645,631669.354670931
2,5.0,4017,40146,790124.9394510065
5,4.0,2255,90774,495628.1162833595
1,2.0,1866,13868,374920.4359584844
7,3.0,3545,63537,784809.3619939951
3,4.0,1760,54294,286844.9753938114
6,4.5,2894,71264,534423.3153279156
5,1.0,1040,85596,226161.89097849382
5,1.5,2692,15433,618114.6202074286
3,4.0,3305,32612,599287.9976751641
5,1.5,4359,27822,940437.6668224602
1,4.0,5712,44120,991096.2270800996
1,5.0,1153,51004,244953.02014974033
3,1.5,5504,31294,914836.6871402975
6,4.0,5666,94300,1165315.6202569432
4,2.5,1712,80096,383406.7775836826
2,1.5,3377,92119,726942.091462197
4,4.0,2433,91096,576391.6473154996
5,3.0,1914,14424,394666.37251744245
2,1.0,4093,50615,679812.7812884438
8,3.0,3738,36863,888505.4172710828
3,2.0,5970,39469,1200000.0
3,4.0,3712,33184,725748.1252888357
6,3.5,698,99446,246720.88825044828
2,4.5,4525,97940,796019.5182762232
1,3.0,2079,45175,357166.312199415
2,1.5,4996,64649,926937.5453496706
5,5.0,1822,73872,413606.86765611335
1,4.5,5183,79327,831636.4196334865
7,3.5,1604,42208,512262.3505450526
7,4.0,1076,62445,275423.7001219205
8,5.0,5841,61998,1200000.0
7,4.0,1735,66994,478749.31866993976
3,2.0,3456,62463,600349.2724209538
2,3.5,2305,69895,520789.80616532615
7,4.0,1117,85165,327229.2721425207
4,1.5,1820,42894,386563.1727941423
6,2.0,3106,31990,613736.3617241922
4,2.5,4925,52580,1014748.9288762708
7,3.5,1791,83230,427478.034077742
8,1.0,4480,46087,839254.2294285857
6,5.0,3843,18673,1007370.1766844698
5,3.0,2577,48199,486894.57710625883
4,4.0,2842,42187,541968.0691636986
8,5.0,3690,79914,697065.0094534364
2,5.0,2487,33553,606281.7293250633
2,1.0,5768,62287,1070182.6890146513
4,1.0,5159,53780,935775.0635184541
7,2.0,1573,98060,419874.55137171823
8,3.5,5877,92158,1141026.2020000354
2,1.5,665,11420,136541.735149414
5,1.0,3506,57440,625268.894011647
1,1.0,1170,75876,197057.93298647748
7,3.0,4492,54310,882177.4099642466
8,2.5,907,53953,367842.67442358506
5,1.0,4008,14987,728875.9340102021
8,2.5,4342,55517,748125.5922705744
6,2.0,1382,42456,361016.26434436603
5,1.5,4816,48180,932158.6614940516
7,5.0,1365,72237,391049.0039890015
6,1.0,4075,95398,870440.7506607822
7,4.0,1372,67505,363351.4365364585
2,2.5,4457,83206,731254.4525657296
1,3.0,3785,99782,727699.8277960685
7,3.0,5682,89302,1200000.0
7,1.0,1139,39681,308647.94901057746
2,3.5,2649,18323,514072.9540619068
3,5.0,3883,77393,750574.1683265594
2,1.5,5275,57223,789985.7785763884
6,4.0,2263,70832,587701.2301929469
2,3.5,1647,35247,338642.8018148654
2,3.0,4436,94076,770229.511410559
1,2.5,4039,18484,820203.9235528656
2,2.5,1105,40682,189911.16694791667
8,3.5,3847,80459,825605.3016890732
7,2.5,4100,52019,684693.4475359641
8,3.0,2510,91456,508367.1798081741
1,3.5,1332,53263,224762.1537079165
4,3.0,4113,31938,783089.038511409
3,4.0,2171,64890,502383.487013354
8,5.0,5209,23319,1128354.5315511348
1,4.0,3542,69432,755920.0506324758
6,4.0,5056,70772,830571.5832829378
4,2.5,2921,16900,617930.4972256521
1,1.0,3935,77696,650947.6517411406
1,4.5,5222,26236,865316.7325240996
3,2.5,4974,74255,1030148.9955522071
7,1.0,3353,66485,532562.1629603216
8,3.0,1972,72293,539810.0886890147
6,4.5,2044,16221,414519.28208102233
5,2.5,3976,35294,896190.9634535814
8,4.5,889,20038,304179.119138688
5,4.5,2665,95187,582411.2176901195
1,2.0,663,63649,162534.32531709602
2,5.0,4545,33360,1012086.2329777222
6,2.0,929,18255,274006.190878756
4,1.0,5458,78235,830886.5946259247
2,1.5,2563,97464,461341.49845092354
2,3.5,3688,58169,603268.181240317
8,1.5,3090,10372,663817.0179932294
6,3.5,740,63179,280497.42398408084
7,1.0,5139,67649,916222.8435128505
1,1.0,3073,28898,434428.56032490195
1,3.0,4503,60083,729151.0266834713
1,5.0,5964,33855,1137421.8827883839
1,4.5,1049,44758,277436.7746953384
8,2.0,2425,19607,617755.5423136494
5,2.0,5046,84089,820104.5300533873
1,1.0,5294,15383,1074255.187343654
5,2.0,5406,70112,1086816.3684122227
5,1.0,1469,10715,309615.2016825798
7,4.5,5880,19837,1200000.0
1,1.0,4164,67886,952377.5006856355
3,3.0,4259,60699,887539.6265897618
4,5.0,4202,89486,863686.0464697119
2,4.0,992,83528,263372.78752970975
5,2.5,1441,36817,368930.29490442487
6,5.0,3048,59803,744619.5822972337
6,5.0,3391,88893,688825.2365646343
4,1.5,3553,80278,627305.1076957191
6,3.5,5731,70345,1200000.0
3,2.5,1958,23369,345662.474171431
6,4.5,1590,70428,376514.28099005244
2,4.0,1638,15044,407197.70397494396
2,4.0,627,75123,159806.98099609395
5,5.0,987,85824,333883.91886245855
1,3.0,1432,17261,360213.5950234753
7,3.5,849,28064,256311.27705658402
3,1.0,2627,85335,532090.5222882188
5,3.5,2128,79058,459245.8800513247
3,1.5,4793,23690,992453.7701709103
1,3.5,2438,12057,482107.73784684465
8,5.0,1960,47589,439385.35272112075
6,4.5,5758,24559,1200000.0
6,5.0,3709,23692,823284.2245633553
7,4.5,1923,58429,501584.20721742144
1,2.0,2826,75738,603758.460317598
5,4.5,4280,26972,857594.7674336894
7,3.5,1491,51530,448493.1049494606
1,3.5,1905,85073,479751.71506635594
4,3.5,5883,77178,1052745.271856545
2,2.0,5148,11365,963434.6997859144
7,1.0,4792,75544,931169.388294384
7,2.5,861,59683,242276.8459310742
5,3.5,2940,68896,599228.73652132
3,1.5,2393,28001,440865.67806874576
4,4.0,2896,16722,761129.5296021521
5,4.0,2892,30100,743269.7562169798
1,2.5,2770,27460,585168.3298494705
1,2.5,924,99523,225598.5293423999
1,1.0,1585,71645,269205.5554548177
8,1.5,5382,79551,1008213.4122476032
1,5.0,4452,78498,775935.6956183453
3,4.5,2339,14840,448732.4647599174
4,4.5,2460,60064,507731.0091950103
6,5.0,3737,96069,780752.610287305
2,4.0,4498,95990,863169.3363981019
3,5.0,1435,58105,384877.16825233423
3,1.5,4754,15699,885047.6730687622
8,3.5,3378,15922,605998.2536545714
6,2.0,1996,34919,478725.21462564723
6,3.5,2276,68536,526013.9210176513
2,2.0,4931,36508,923697.0664093829
2,4.5,4913,97200,990764.6666952723
6,2.5,2437,35278,525337.5094256258
1,3.5,4321,24862,804363.2477548383
3,5.0,4272,23598,773183.359381971
5,1.5,3622,77434,655645.282673461
2,1.5,5284,98475,974889.5545376884
8,4.0,2271,34774,419494.22075915016
8,1.5,1516,62384,416522.4612266316
2,1.5,1517,12822,363182.4781558556
6,2.5,1733,47252,391491.69122179627
4,5.0,2436,97420,595360.1551808022
5,4.5,2738,23052,538218.0618342048
5,1.5,4607,93574,775605.1807207126
2,4.5,2505,92511,564431.71520357
1,2.5,4589,23269,994269.0259109342
4,1.5,4085,78577,776656.37590501
5,4.0,5397,26551,1050404.8379042153
2,3.5,2720,79915,448687.62532106764
8,3.0,3332,17661,682001.0104953955
5,1.0,3369,74547,662835.6079158687
7,1.5,1921,82503,403708.5140137002
4,4.5,4316,70614,718499.8095566654
4,1.0,3954,91210,735720.9544176685
7,2.0,2128,95930,510241.56263826654
3,1.5,5917,23531,1016049.4141744429
8,3.0,5751,31370,1200000.0
7,2.5,5343,63000,922862.2062626426
6,4.0,1359,28565,354940.9433575638
6,3.0,4012,10832,659178.8142544419
2,4.5,1957,56978,436469.2925956743
4,2.5,2790,92941,643467.1888791289
3,3.5,4081,20185,764421.3563640099
3,2.5,1548,13492,374985.64826179267
5,1.5,2679,68238,654173.0325074362
5,1.0,2366,68859,501311.5614944818
7,1.0,627,54630,148616.44961885936
3,4.5,3070,75824,646843.086736703
7,2.5,3138,50584,590490.3899562822
8,3.0,759,11076,289440.83814500354
7,4.5,3492,44139,756112.0601236827
5,4.0,5926,76610,1038205.9228697708
4,4.5,4713,47702,888621.3836710661
7,4.5,5822,37535,1200000.0
1,3.5,4322,73737,661611.3561906273
4,1.5,4331,73705,838072.9289376141
3,3.5,3071,79810,507116.3110979578
3,1.0,5599,38198,976917.1613420248
7,1.0,5450,69113,1120626.11776814
4,2.0,2170,55760,492684.2874795696
5,2.0,1436,67840,402699.03818454436
5,3.0,5589,45276,1086168.5673634189
6,1.0,4538,87554,682205.5738598957
3,3.5,2886,71913,486613.71090924484
2,4.0,4005,68028,807588.1934251714
6,2.0,3270,83608,636996.2100163845
5,2.5,4712,23348,869197.2011045978
4,2.0,5347,56678,811947.9860726827
8,1.0,4955,23952,900880.6193134431
5,4.5,2227,10318,442662.4046307397
4,1.5,2466,87354,582439.638739019
6,1.0,804,36011,201533.87844813731
3,4.5,4179,28787,820800.7305979864
5,4.0,5872,73428,1200000.0
7,4.0,3774,22516,950527.7647243004
4,2.5,1391,44055,280824.29070214054
3,5.0,4692,18752,729771.6697543842
8,3.5,5836,76911,1200000.0
8,1.5,4347,90506,846878.9270714375
2,1.0,1705,69850,358563.69767509284
4,1.0,1690,27538,404855.69842276175
6,5.0,2207,22657,417934.81952559046
2,2.5,2439,27843,446959.572279995
2,3.0,5674,91119,868352.5808766122
1,2.0,3997,31491,661268.928415914
5,2.5,666,56431,237813.17741854038
4,4.5,5379,73475,1013813.0572679795
2,2.5,1878,52180,367006.3359852527
1,5.0,4758,28540,945643.7244637363
6,5.0,1413,81515,344230.08694632037
3,3.5,1002,70635,199171.2640285056
7,1.5,2602,17943,589941.0730239867
7,4.0,4766,18911,1156944.0794122724
4,5.0,3525,50254,861523.0105559495
2,3.5,3593,73000,614877.6893957062
7,2.0,1686,79305,366214.8128657869
5,4.0,4940,12479,993403.0449616404
7,3.0,3166,20112,650756.1802559396
7,1.0,5088,80267,1200000.0
7,2.0,1371,72612,296020.290295462
8,3.0,4272,86897,833532.4226234562
1,4.0,3848,56809,731017.88963065
2,2.0,2269,42205,500756.0996073498
5,3.5,2156,82604,518804.389858121
2,3.0,3558,16557,596603.2492194385
8,1.0,1751,46098,409500.56060708873
4,3.5,5914,48790,1057011.90159919
4,4.5,1817,44826,404044.6550783423
4,1.0,2831,32074,578817.6349954217
6,1.5,4942,97691,1046926.1176097615
7,2.5,4544,42401,761817.0494673563
6,1.5,2642,21565,550002.332789037
1,5.0,1305,74702,300918.4121688852
4,4.5,3269,59926,865110.7701676075
8,4.5,2713,90873,721481.5645953969
5,2.5,3577,21112,748469.6273029166
2,3.0,4949,89297,895080.7274431047
7,2.5,4978,18885,932839.2132353134
3,5.0,1022,11376,261016.85853871977
5,1.5,2621,15939,612891.4676432622
7,4.5,4393,51949,880060.8137624341
6,1.5,4731,12846,862634.8505627062
6,1.0,1130,82353,308745.7294433723
5,2.0,690,17430,167498.6836807302
6,5.0,3972,36328,947471.5964514422
4,2.0,2542,21151,412168.17364276666
1,5.0,4405,69797,917543.2842091339
2,4.0,1840,37619,402697.25000769645
1,1.0,2358,44484,340975.3002216668
7,3.0,697,37664,241007.42744308143
2,5.0,2079,16780,406790.00767611485
8,2.0,5226,78867,965661.7448730923
2,5.0,2432,38604,596550.028466256
1,3.0,3185,27762,598358.6832810901
5,5.0,5747,33765,1200000.0
2,3.5,4247,73726,806556.104036495
8,5.0,679,47043,251195.36717365342
8,4.0,5309,97458,938695.4045735472
8,4.0,2823,69051,481709.6450053774
1,4.5,3169,99230,567252.5908048294
2,4.0,2372,20556,532331.8603715813
3,5.0,5118,89091,999040.1913076255
5,5.0,1723,20004,357317.83440031786
4,3.5,4411,68956,764681.1542104407
2,4.0,4074,30810,959561.4388220408
8,1.5,3223,72000,761167.9671231367
3,5.0,2003,86724,451725.34285095823
4,1.0,3178,10247,521093.72820366774
4,1.0,931,30762,194415.26428824553
7,2.0,5348,55995,1090069.602811036
2,3.5,4208,69423,843556.9228495795
1,3.0,1339,89347,243057.90604314496
2,1.5,5808,79277,1061654.1813737918
3,5.0,5206,71969,1068299.6048851558
4,2.5,641,39052,197755.94301133617
2,2.5,5580,59214,1032978.2544838497
1,3.0,4478,44319,686698.8183519511
7,4.5,2549,81842,605674.1360108347
2,2.5,4060,78541,948033.6053415333
5,3.0,2728,78858,608752.9751975441
7,2.5,5097,91544,965143.6965684168
1,3.5,2754,50765,503758.58789086825
3,2.0,5830,34870,861214.4482141502
4,4.5,1837,22466,458511.2875268823
2,3.5,2366,55284,478979.6242547271
1,3.0,2441,60034,427952.34308531287
7,1.5,1105,43161,301351.8306284936
5,4.0,5840,78275,1148334.3563430721
1,1.5,2441,70811,382542.30239676085
6,1.0,5415,63565,963247.0007977253
8,4.0,1994,71314,494596.7858927638
5,3.0,856,63626,273131.2851896341
7,1.0,2320,88730,397889.22530645604
3,2.5,5649,79767,928831.9637319561
4,2.5,1671,61929,350996.55928384
7,4.0,2222,76937,467417.66767497425
8,5.0,5592,18086,1139690.9879103475
3,1.5,2666,72582,552469.7956264867
2,1.0,1669,76065,325991.23781470105
1,1.5,1050,50779,202571.20864542312
6,4.0,1497,33462,340998.60728077823
5,3.5,5775,57769,1062443.6257995062
5,2.5,5436,65878,867365.5969522212
1,1.0,4328,26956,979080.1124895151
6,1.0,681,92563,187601.2025742894
1,3.0,1336,95991,276378.36141210666
2,1.0,4774,54555,879123.7493545973
8,4.0,4544,55602,995999.523116749
3,1.0,5692,15605,967299.4529236691
7,1.0,2807,86213,707628.3841552563
5,1.5,4548,26938,765469.5775869982
2,2.0,2602,69502,582290.0936504207
3,1.0,2291,62545,460430.5897797983
2,5.0,1779,53534,394829.6584187367
6,4.5,3535,25009,814694.9957124853
5,3.0,3115,40246,701584.4855475351
7,1.5,5548,38185,1012312.9172511429
1,3.0,1061,96488,231748.35195475025
1,3.5,3501,56642,730930.1506514164
3,1.0,716,19185,148597.50368379944
7,2.5,2254,74366,491087.6283191819
8,5.0,5161,29843,1122790.6408289056
4,1.5,2398,27505,494055.5701659289
6,3.0,1259,38022,295184.3495333047
3,1.0,3837,71609,566203.2596431443
4,2.5,2722,64261,512438.7489938879
2,2.5,4419,26439,843935.7957513166
6,3.5,3943,90196,948387.7752450887
2,5.0,3150,84385,588442.990175061
8,2.0,5490,80272,1131201.1506622203
7,5.0,2186,45377,406501.40646028245
5,3.5,5282,13909,942555.8290827441
6,4.0,3347,24867,691453.1239377763
4,1.5,1234,74685,257358.3816584664
8,3.5,5970,10794,1200000.0
5,3.5,3482,93481,727554.2417336064
1,1.5,5849,68527,1163328.040418861
4,1.5,3411,25369,729788.2381226083
3,1.5,5053,33807,909326.8473969819
